lead_hours,model,n,pearson_r,r2,rmse_cm,mae_cm,bias_cm,rrmse_percent,skill_vs_same_lead_ridge,top5_n,top5_threshold_cm,top5_rmse_cm,rapid_rise_n,rapid_rise_threshold_cm_per_hour,rapid_rise_rmse_cm
24,surge_mlp,8681,0.6785810742000543,0.43635983393958755,15.439347838727729,11.225424594588342,-1.581582383164839,96.34917302578292,-1.151001575049416,435,40.20175635814667,31.664281035578085,430,20.370784401893612,17.556428075493326
24,era5_cnn,8681,0.7351324219142453,0.5330435031584189,14.052907761257787,11.064617812529194,-1.7592737652286976,87.6971006513944,-0.7820308428447624,435,40.20175635814667,26.756226555842304,430,20.370784401893612,19.163450636008655
24,cnn,8681,0.910814872153138,0.8202798509873153,8.718190803448476,6.696623103805047,-0.08714057344856083,54.40582613769686,0.31413985930703503,435,40.20175635814667,12.525506324673351,430,20.370784401893612,9.509066088213531
24,cnn_lstm,8681,0.9239120061569146,0.8534760548550765,7.871949264341661,5.956958929621689,0.18405788791665584,49.124860042193305,0.4408254489879567,435,40.20175635814667,14.19118466194676,430,20.370784401893612,8.846566815080017
24,cnn_gru,8681,0.9287184103268007,0.8512506803080079,7.931502741505347,5.972787562664808,-2.1532040440677047,49.496503218800676,0.4323328247144296,435,40.20175635814667,13.299451379746225,430,20.370784401893612,9.13802239689778
24,tcn,8681,0.6390678223959231,0.23989189090162844,17.92939633266328,13.282623921489565,-0.7658639498731876,111.88830820758065,-1.9007757756270118,435,40.20175635814667,27.727713187455162,430,20.370784401893612,18.272059673869986
24,transformer,8681,0.8943982688627454,0.7955131515965492,9.299523053467082,7.027382567672744,0.6323387568319155,58.03362713859237,0.21962351252027457,435,40.20175635814667,15.632247477180254,430,20.370784401893612,10.44658813760715
24,cnn_gru_rollout6,8681,0.9394920637310004,0.8806067559288031,7.105879866815417,5.391202276986305,-0.9141337446147787,44.34420779554402,0.5443634582637642,435,40.20175635814667,12.388385833789368,430,20.370784401893612,7.796995408370517
48,persistence,8681,0.2895764474418442,-0.42613865587495914,24.513133890146708,19.050748368457196,0.0357876414709013,153.2217907589757,-2.6278721145216886,435,40.13821482658386,42.896641366951414,431,20.402446389198307,25.60847242450591
48,ridge,8681,0.7909074524234202,0.6068939006514605,12.86983125517396,10.13729422711045,-2.1331701566546473,80.44416517776332,0.0,435,40.13821482658386,23.002504497810055,431,20.402446389198307,15.433419956354328
48,surge_mlp,8681,0.5076430748916244,0.17903606670176087,18.598589137321785,13.973824881684886,-1.8641669716103002,116.25233827635336,-1.0884029392033123,435,40.13821482658386,39.32174407758405,431,20.402446389198307,21.20030411838002
48,era5_cnn,8681,0.735625539247375,0.5336704401677552,14.017302129114679,11.044486581774075,-1.7674894277551636,87.61654643822857,-0.18626895030388013,435,40.13821482658386,26.600774726155667,431,20.402446389198307,19.15601150214405
48,cnn,8681,0.841649406739921,0.6802852277490888,11.60644754646931,9.093891939363198,-0.26420733302851285,72.54725917092864,0.18669597652962744,435,40.13821482658386,15.957363935401121,431,20.402446389198307,12.440760262581453
48,cnn_lstm,8681,0.8800511937909291,0.7723315407645643,9.79420964138439,7.586370891512751,0.41718250888208763,61.219685212299865,0.42084729895381723,435,40.13821482658386,16.983604495584682,431,20.402446389198307,10.53597469039044
48,cnn_gru,8681,0.8891393355546502,0.7570260904944444,10.118072390949806,7.804937349230903,-3.6638991789781663,63.244021662747976,0.3819126441736337,435,40.13821482658386,16.67490480940869,431,20.402446389198307,12.170754608406694
48,tcn,8681,0.4202931262045729,-0.516597036842195,25.278602631423976,19.8744375995857,-1.4573820627842358,158.0064295503326,-2.8579839879246833,435,40.13821482658386,35.772092511862844,431,20.402446389198307,24.664294553172812
48,transformer,8681,0.8177279094962089,0.6499329838543568,12.144889224076936,9.43529580923162,0.8662664359698898,75.9128426345538,0.10948464873534447,435,40.13821482658386,19.716763622349678,431,20.402446389198307,13.817247615952546
48,cnn_gru_rollout6,8681,0.9101074166368056,0.8216068632255886,8.669759144534888,6.644014428699358,-1.6065157987232452,54.19119511718582,0.5461959581139881,435,40.13821482658386,15.155395495251538,431,20.402446389198307,9.679920420272246
